,Afghanistan,Angola,Albania,United Arab Emirates,Argentina,Armenia,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,Bosnia and Herzegovina,Belarus,Belize,Bolivia,Brazil,Brunei Darussalam,Botswana,Central African Republic,Canada,Switzerland,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Cabo Verde,Costa Rica,Cuba,Cyprus,Czech Republic,Germany,Djibouti,Denmark,Dominican Republic,Algeria,Ecuador,Egypt,Eritrea,Spain,Estonia,Ethiopia,Finland,Fiji,France,Gabon,United Kingdom,Georgia,Ghana,Guinea,Gambia,Guinea-Bissau,Equatorial Guinea,Greece,Guatemala,Guyana,Honduras,Croatia,Haiti,Hungary,Indonesia,India,Ireland,Iran,Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,South Korea,Kuwait,Lao PDR,Lebanon,Liberia,Libya,Sri Lanka,Lesotho,Lithuania,Luxembourg,Latvia,Morocco,Moldova,Madagascar,Mexico,North Macedonia,Mali,Malta,Myanmar,Montenegro,Mongolia,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,Namibia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Papua New Guinea,Poland,Portugal,Paraguay,Qatar,Romania,Russian Federation,Rwanda,Saudi Arabia,Sudan,Senegal,Singapore,Sierra Leone,El Salvador,Somalia,Serbia,South Sudan,Slovak Republic,Slovenia,Sweden,Eswatini,Seychelles,Syrian Arab Republic,Chad,Togo,Thailand,Tajikistan,Turkmenistan,Timor-Leste,Trinidad and Tobago,Tunisia,Turkey,Tanzania,Uganda,Ukraine,Uruguay,United States,Uzbekistan,Venezuela,Vietnam,Kosovo,"Yemen, Rep.",South Africa,Zambia,Zimbabwe
1981,154266783.67385715,618891637.1,113124907.41444443,10606892116.38889,5882767126.0,242046853.11304006,4323644157.0,969372327.1,1059660195.7896296,29995555.56,3385176171.0,17186114.21,33915894.76,174106138.7,661455290.32,239361702.1,199349170.51764706,518879212.8375001,2079250.0,238715537.6,2517859757.0,283530715.39828575,31162681.75,26599344.803181823,5141128191.0,1810878508.0,2292307692.0,78945729464.93333,92002752.72,120247597.8,71671583.96,63535260.98,638643433.3,6610061.712749999,0.0,113567152.07,350098855.98617643,1853344577.396154,23094364442.0,5351084.002,1446085210.0,125000000.0,806569334.6,234000000.0,1817140261.0,165762484.37454545,4977748533.0,277144564.6073077,366980676.3,790880895.3,11361681.76,23867080426.0,88322642.61,24100707136.0,309743222.73608696,195559792.2,52510728.9,4781586.06163125,9945229.852124998,150228171.9597143,2578400684.0,162640000.0,22400000.0,60500000.0,1052664836.5296296,1240439.2150507146,757701599.6,2654105930.0,5879007036.0,327043451.1,8121567621.0,4086497762.0,0.0,4700103232.0,7387713298.0,44922028.49,438818156.8,10851176225.0,989383299.6760001,241171594.4,62036225.055199996,152071972.5534483,4463839960.0,1042021630.0,36475125.91862069,373214770.0,26350000.0,557334522.3,27684625.66,12392766.95,314590871.15576917,46185938.88,243480784.6242307,975581462.8,18666471.791708335,86482746.69,1284948561.0,122733525.87652174,31648946.94,38464042.715294115,205288116.6,69417913.13571428,52487146.70071428,99294190.87,71170214.91833334,5332041.26,38506688.83,1446539243.0,235407209.33678573,13984418.41,2135475014.0,71927312.7,4527100427.0,1649618173.0,21959582.69,660354444.4,1133468442.0,1737373737.0,39584375.0,994511245.1,982322001.6,38248532.25,1567860808.0,843539896.8,131942063.5,1059505495.0,915333333.3,39031926586.11539,28682783.33,24399927864.0,203987417.2,86843238.35,681003838.7,15788111.47,78352569.4,134000000.0,788731072.7,695390576.2592307,796824574.9769231,454938030.762963,3490216138.0,12379584.3,13979386.663911765,2437707006.0,178894013.42088237,22525953.98,1415853972.0,37223390.9599,94894840.09833331,25717428.57142857,35166666.67,228835732.4,2814869761.0,331019097.0,108146878.4,2602827590.411538,709699535.8,170000000000.0,123869204.66444445,1009302326.0,2180474579.2083335,44163060.89136363,1042873981.8879999,3011979548.0,182426444.52066663,389700000.0
1982,154266783.67385715,668493883.3,113124907.41444443,10606892116.38889,2279872697.0,242046853.11304006,4459544582.0,995369996.9,1059660195.7896296,36665555.56,2891774968.0,16554779.89,32866107.13,184674562.5,661455290.32,311170212.8,199349170.51764706,518879212.8375001,2576875.0,123726843.5,3031328924.0,283530715.39828575,23551463.59,26599344.803181823,6017321456.0,1928314953.0,2160747854.0,78945729464.93333,86425689.12,131616586.4,147162426.6,72427162.01,667866120.9,6610061.712749999,0.0,113567152.07,350098855.98617643,1853344577.396154,22349480132.0,29608206.12,1400430126.0,126000000.0,932452707.7,229000000.0,2307139561.0,165762484.37454545,4956242441.0,277144564.6073077,387367149.8,844911290.5,14939154.85,22522681678.0,88555899.77,24785700685.0,309743222.73608696,170273456.3,52266833.59,4781586.06163125,9407751.857,150228171.9597143,2638652976.0,176590000.0,24710000.0,67000000.0,1052664836.5296296,1240439.2150507146,750740503.1,2741068094.0,6302107956.0,342048872.7,9703525315.0,2425751429.845946,0.0,4518481889.0,8062597403.0,53608918.73,465258786.0,10193936012.0,989383299.6760001,243721560.5,62036225.055199996,152071972.5534483,4646524886.0,1285119360.0,36475125.91862069,246651755.1,43350000.0,709332450.6,25974668.7,14965648.08,314590871.15576917,41434171.49,243480784.6242307,959485440.9,18666471.791708335,43931979.28770176,858130162.7,122733525.87652174,29518633.26,38464042.715294115,195419415.6,69417913.13571428,52487146.70071428,102992610.5,71170214.91833334,2828236.376,26977480.08,1438303667.0,235407209.33678573,12781263.88,1651914513.0,66423765.67493025,4829535607.0,1697544015.0,25491173.23,608767756.5,1261580776.0,1852711543.0,39584375.0,1268695337.0,964637002.3,51078391.16768292,2122035928.0,803004962.0,208026190.5,1467252747.0,989333333.3,39031926586.11539,28175370.73,27095797466.0,172214638.2,73072311.52,738310856.9,14128284.83,94372953.74,83900000.0,788731072.7,695390576.2592307,796824574.9769231,454938030.762963,2980130869.0,11074579.58,13979386.663911765,2726878981.0,178894013.42088237,18541962.11,1507634749.0,37223390.9599,94894840.09833331,25717428.57142857,78299314.53426471,328600426.3,2754732303.0,366761862.8,87488449.89,2602827590.411538,599135224.1,214000000000.0,123869204.66444445,1523255814.0,2180474579.2083335,44163060.89136363,1042873981.8879999,2744699858.0,182426444.52066663,437450000.0
1983,154266783.67385715,778628250.6,113124907.41444443,10606892116.38889,2848053181.0,242046853.11304006,4511671066.0,991995097.5,1059660195.7896296,34369644.2,2671831608.0,17765951.31,29317755.98,231804492.5,661455290.32,183510638.3,199349170.51764706,518879212.8375001,2899750.0,89973482.6,2082669251.0,283530715.39828575,24454614.24,26599344.803181823,6947104072.0,1946035043.0,1497684301.0,78945729464.93333,76251882.88,129898757.7,78919799.79,134846056.58562502,859813605.6,6610061.712749999,0.0,113567152.07,350098855.98617643,1853344577.396154,22127066321.0,30902369.44,1374960497.0,126000000.0,952430671.6,200000000.0,3004281422.0,165762484.37454545,4770965313.0,277144564.6073077,408405797.1,905188931.5,15102947.83,21653641575.0,86599171.8,23631058396.0,309743222.73608696,71148287.35,81155577.53531249,727666.8802,18064755.2,150228171.9597143,2195463586.0,184250000.0,22100000.0,70000000.0,1052664836.5296296,1240439.2150507146,700708442.0,2047257950.0,6830768698.0,310258091.7,10550357293.0,2425751429.845946,0.0,4265358582.0,8409527116.0,50162507.37,484742989.8,11429317256.0,989383299.6760001,208691732.7,62036225.055199996,152071972.5534483,4714159753.0,1425498410.0,36475125.91862069,492472676.6,38750000.0,739401241.171158,45952585.36,14069652.63,314590871.15576917,41151224.44,243480784.6242307,628153423.0,18666471.791708335,43931979.28770176,778556797.2,122733525.87652174,26767016.74,38464042.715294115,192169991.5,69417913.13571428,52487146.70071428,116316977.5,71170214.91833334,2934342.485,22217303.96,1342380183.0,235407209.33678573,12354815.18,1627393327.0,66423765.67493025,4256634367.0,1698789946.0,29081758.93,567555469.4,1457006369.0,1985972402.0,39584375.0,927159637.2,800165576.3,51078391.16768292,2195521573.0,692947642.5,221221334.9,905192307.7,888319702.0,39031926586.11539,28024671.7,21872720536.0,230769230.8,70617688.27,732945268.7,10236934.65,124526263.3,83900000.0,788731072.7,695390576.2592307,796824574.9769231,454938030.762963,2629021887.0,11735930.35,13979386.663911765,2733503185.0,39363259.91,16398734.08,1583036595.0,37223390.9599,94894840.09833331,25717428.57142857,78299314.53426471,383489474.3,2469375535.0,332950425.4,93723596.47,2602827590.411538,274611790.9,214000000000.0,123869204.66444445,2006976744.0,2180474579.2083335,44163060.89136363,1042873981.8879999,3052688269.0,182426444.52066663,431750000.0
1984,154266783.67385715,1066247744.0,113124907.41444443,10606892116.38889,2527749815.0,242046853.11304006,4925319433.0,949715291.7,1059660195.7896296,29938434.04,2407447484.0,21237787.7,26968328.69,244337571.5,661455290.32,164893617.0,199349170.51764706,518879212.8375001,3256125.0,144680785.7,2013151758.0,97366249.74,26109660.57,26599344.803181823,7349795764.0,1807905757.0,1462262953.0,78945729464.93333,70164798.82,127243641.8,53403541.41,49423627.5,889730898.6,3687650.142,0.0,113567152.07,350098855.98617643,1853344577.396154,20124939008.0,31133068.12,1259583261.0,139000000.0,929290821.3,193000000.0,3742137511.0,165762484.37454545,4851949869.0,277144564.6073077,423019323.7,826070181.3,15601330.13,20212344345.0,80328270.29,22732895544.0,309743222.73608696,44624487.03,81155577.53531249,846805.02,6465128.712,150228171.9597143,1994286405.0,207480000.0,20740845.14,81000000.0,1052664836.5296296,1240439.2150507146,641103030.3,2002310077.0,6956682449.0,284275226.2,9926303622.0,2425751429.845946,0.0,4214300331.0,8296144788.0,25153444.25,457778991.6,12225078098.0,989383299.6760001,175004683.0,62036225.055199996,152071972.5534483,4759446931.0,1465909168.0,36475125.91862069,474574917.6,24950000.0,739401241.171158,55750799.98,12285803.37,314590871.15576917,38661575.09,243480784.6242307,512454401.2,18666471.791708335,55059872.19,1155945373.0,122733525.87652174,25402957.27,38464042.715294115,188720829.3,69417913.13571428,52487146.70071428,136654509.1,71170214.91833334,2623131.381,18839590.2,1273659777.0,235407209.33678573,10632625.18,1210916250.0,66423765.67493025,3977294580.0,1554623805.0,29211271.37,530331804.6,1580789642.0,2114435830.0,39584375.0,666310916.2,513453143.1,51078391.16768292,2313670081.0,628464842.1,172997512.4,874862637.4,731196135.4,39031926586.11539,25460676.62,22672050990.0,355384615.4,65136844.13,918624711.7,9920516.345,235932384.3,89200000.0,788731072.7,695390576.2592307,796824574.9769231,454938030.762963,2668524384.0,9116913.399,13979386.663911765,3394904459.0,40049707.41,15692619.64,1698837534.0,37223390.9599,94894840.09833331,25717428.57142857,78299314.53426471,249474468.8,2190052307.0,293025202.4,75215039.12,2602827590.411538,221851277.3,231000000000.0,123869204.66444445,1325415047.0,2180474579.2083335,44163060.89136363,1042873981.8879999,2770152107.0,81624098.96,360650000.0
1985,154266783.67385715,1146467010.0,113124907.41444443,10606892116.38889,2027221261.0,242046853.11304006,4386859326.0,1036872489.0,1059660195.7896296,32220298.12,2428223977.0,19810222.52,27106616.84,224948007.1,661455290.32,167553191.5,199349170.51764706,518879212.8375001,3263000.0,131208000.2,2687049984.0,101752153.3,20997913.35,26599344.803181823,7460563318.0,1966928897.0,1137635211.0,78945729464.93333,69565043.19,116190293.9,40371344.17,55646692.47,716735061.0,3394021.938,0.0,113567152.07,30737332.91,1853344577.396154,19921872405.0,31391900.79,1259295610.0,61042019.4,953299653.9,284000000.0,4203565423.0,165762484.37454545,5077574145.0,277144564.6073077,429444444.4,911349660.9,14008928.96,20780557604.0,95489724.28,23281158966.0,309743222.73608696,63162776.66,81155577.53531249,1244263.419,4652567.483,150228171.9597143,1927083076.0,224420000.0,38971271.33,94000000.0,1052664836.5296296,1240439.2150507146,1025550984.0,1923319347.0,7567024020.0,301495819.0,10706415945.0,2425751429.845946,0.0,4004517114.0,8253390533.0,18714379.26,501742160.3,13087751954.0,989383299.6760001,145781732.1,62036225.055199996,152071972.5534483,4883795775.0,1379869860.0,36475125.91862069,227203508.6,25150000.0,739401241.171158,188947302.5,10667797.39,314590871.15576917,38112966.56,243480784.6242307,692472049.7,18666471.791708335,50869844.15,1241863652.0,122733525.87652174,29826627.16,12948712.08,196758644.7,69417913.13571428,52487146.70071428,148214364.3,41058571.71,2363606.929,19811238.44,1076905728.0,235407209.33678573,10877815.44,1091662993.0,66423765.67493025,3884181822.0,1796625192.0,30532050.16,529191398.5,1617713053.0,2143969262.0,39584375.0,666976464.5,609330746.5,34289370.3,2140789170.0,653587081.2,158363306.1,1528873626.0,2050007584.0,39031926586.11539,27250728.43,17656965219.0,205293356.8,64966400.53,1049587528.0,6281702.97,250433594.3,44300000.0,788731072.7,695390576.2592307,796824574.9769231,454938030.762963,2795295633.0,6646662.948,7246651.052,3510318471.0,37839750.88,18879809.82,1629594718.0,37223390.9599,94894840.09833331,25717428.57142857,78299314.53426471,215938722.3,2365977436.0,345976202.3,104818309.0,2602827590.411538,203645853.9,258000000000.0,123869204.66444445,820000000.0,2180474579.2083335,44163060.89136363,1042873981.8879999,2117406345.0,53190811.69,309300000.0
1986,154266783.67385715,1156494418.0,113124907.41444443,10606892116.38889,2449545721.0,242046853.11304006,4606710028.0,1475426089.0,1059660195.7896296,34607737.52,3404311038.0,26277338.54,51180170.14,248796417.2,661455290.32,178191489.4,199349170.51764706,518879212.8375001,10832843.181818182,92869207.22,2758186568.0,110162485.9,34310908.18,26599344.803181823,7780136740.0,2565428146.0,1114393822.0,78945729464.93333,96559112.46,145411861.2,67436312.94,134846056.58562502,679498200.9,4454431.91,0.0,113567152.07,48729244.32,1853344577.396154,27690811161.0,30604149.2,1647882398.0,82290924.24,1127103217.0,207000000.0,4727136104.0,165762484.37454545,6270618789.0,277144564.6073077,439202898.6,1223271001.0,14591259.37,28454938061.0,136006884.1,27216844988.0,309743222.73608696,51650922.76,81155577.53531249,1046935.943,6128820.137999999,150228171.9597143,1998816951.0,140853333.3,27829660.94,105500000.0,1052664836.5296296,1240439.2150507146,765838789.8,1734616704.0,9539363086.0,409081178.2,11741433342.0,2425751429.845946,0.0,4386224325.0,11941809156.0,23522088.13,625775075.3,19457334441.0,989383299.6760001,181255662.3,62036225.055199996,152071972.5534483,5325292074.0,1295617612.0,36475125.91862069,148293323.7,24350000.0,739401241.171158,172743269.3,13369627.53,314590871.15576917,53459034.31,243480784.6242307,728545632.7,18666471.791708335,50566283.23,817296611.7,122733525.87652174,37539055.06,16531995.1,231843369.6,69417913.13571428,52487146.70071428,170669991.0,42460504.2,2896096.952,24743830.16,894074625.0,235407209.33678573,14412109.52,516893509.3,66423765.67493025,5351016847.0,2168162775.0,31053048.07,691134040.0,1305689797.0,2282625019.0,39584375.0,867538985.5,593798594.1,37450561.76,2173578189.0,935754339.7,191435349.3,1140566400.0049999,2307873265.0,39031926586.11539,34889469.11,22579388512.606907,260000000.0,85476428.36,1021162660.0,7227148.725,163311245.6,34900000.0,788731072.7,695390576.2592307,796824574.9769231,454938030.762963,3577484916.0,7341260.29,9762352.29,3678980892.0,48800771.57,30011030.71,1635667271.0,37223390.9599,94894840.09833331,25717428.57142857,78299314.53426471,206793454.6,2769409588.0,260704018.6,131071428.6,2602827590.411538,242349802.6,281000000000.0,123869204.66444445,1004536497.0,2180474579.2083335,44163060.89136363,1042873981.8879999,2497888430.0,61629720.93,342200000.0
1987,154266783.67385715,1487398890.0,113124907.41444443,10606892116.38889,2485659656.0,242046853.11304006,5057135655.0,1737112605.0,1059660195.7896296,30784856.43,4162992929.0,35602937.41,50712557.85,288311839.7,661455290.32,178191489.4,199349170.51764706,518879212.8375001,10832843.181818182,103362387.2,4323674770.0,104464429.9,73826342.81,26599344.803181823,8694447168.0,3020406521.0,1166781370.0,78945729464.93333,122780223.4,163128000.9,28297227.67,100513414.3,721331206.4,4967860.701,0.0,113567152.07,199500731.1,1853344577.396154,34135226422.0,30817967.49,2141274092.0,59327500.29,1196971384.0,207000000.0,4805707420.0,165762484.37454545,7921508651.0,277144564.6073077,476618357.5,1462231547.0,25131445.66,34858734928.0,107904094.5128857,31231666522.0,309743222.73608696,43338474.86,81155577.53531249,1392344.227,3883662.224,150228171.9597143,2399225050.0,124028000.0,10619291.23,122500000.0,1052664836.5296296,1240439.2150507146,823921397.5,1347598625.0,10877406164.0,435378990.4,15263376570.0,2425751429.845946,0.0,5995553855.0,15653065895.0,25325014.99,647050307.4,23642290700.0,989383299.6760001,249810082.3,62036225.055199996,152071972.5534483,6040845305.0,1336740077.0,36475125.91862069,36999768.47,22250000.0,739401241.171158,226699541.9,18111226.26,314590871.15576917,73150597.31,243480784.6242307,815386106.1,18666471.791708335,36662411.21,813391574.4,122733525.87652174,44254118.46,23148953.51,203653743.5,69417913.13571428,52487146.70071428,83582418.11,43720551.23,3649578.357,21643561.49,1334714483.0,235407209.33678573,13662211.31,201691218.2,66423765.67493025,6542917225.0,2753415610.0,33928833.32,925756538.6,1139141743.0,2500172426.0,103800000.0,1455232303.0,652382133.2,42383569.1,1765484773.0,1130608394.0,116922830.9,865412087.9,2272446246.0,39031926586.11539,36093359.48,14460266667.0,310333333.3,99871230.5,1052360421.0,4585444.665,176891743.8,28500000.0,788731072.7,695390576.2592307,796824574.9769231,454938030.762963,4469563626.0,8349582.275,11321408.35,3650191083.0,34271986.48,43412292.0,1698687546.0,37223390.9599,94894840.09833331,25717428.57142857,78299314.53426471,194409783.5,2889593497.0,161608082.1,130971749.2,2602827590.411538,223924938.6,288000000000.0,123869204.66444445,765517241.4,1315597882.0,44163060.89136363,1042873981.8879999,3595968625.0,66915490.04,392600000.0
1988,154266783.67385715,1469382980.0,113124907.41444443,10606892116.38889,2696341658.0,242046853.11304006,5836347868.0,1713954577.0,1059660195.7896296,34255493.43,4097149308.0,36931589.27,57186887.27,331995586.6,661455290.32,207446808.5,199349170.51764706,518879212.8375001,10832843.181818182,92916951.67,5874167753.0,178392184.5,93747094.76,26599344.803181823,9897335684.0,3276156632.0,999951022.8,78945729464.93333,128102253.5,154370685.7,214939929.1,134846056.58562502,862374404.2,5078572.172,0.0,113567152.07,243815864.4,1853344577.396154,35096843456.0,31059919.76,2320423440.0,47296368.76,1028611425.0,198000000.0,4453565066.0,165762484.37454545,8900414227.0,277144564.6073077,614855072.5,1704330620.0,24673835.53,36104962946.0,107904094.5128857,34304125087.0,309743222.73608696,22760424.65,81155577.53531249,2161462.759,9945229.852124998,150228171.9597143,2749556829.0,146588384.4,11020000.0,132000000.0,1052664836.5296296,1972400.0,1027508668.0,1356706413.0,11346419153.0,453486447.0,18889008563.0,2425751429.845946,0.0,7694798541.0,17403664790.0,30932577.82,587776388.5,28216102753.0,989383299.6760001,250942407.5,62036225.055199996,152071972.5534483,7732395676.0,1704123944.0,36475125.91862069,39317743.08,25000000.0,739401241.171158,165486625.5,16956458.63,314590871.15576917,86015559.6,243480784.6242307,917269144.8,18666471.791708335,32904438.55,981914645.6,122733525.87652174,48011066.05,22383605.51,255256828.5,69417913.13571428,52487146.70071428,63852700.4,42983864.11,4688302.313999999,20167493.07,855741986.7,235407209.33678573,48266213.25814285,271106046.5,66423765.67493025,6728811707.0,2894745726.0,35789121.14,961838312.4,1148894668.0,2721723240.0,102900000.0,736618231.5,931561008.2,46294747.84,1783781524.0,1347837652.0,178435818.2,982554945.1,2524357529.0,39031926586.11539,36626347.16,13354666667.0,369333333.3,105288603.6,1205886445.0,9011475.022,178963345.2,49500000.0,788731072.7,695390576.2592307,796824574.9769231,454938030.762963,4917620754.0,8720150.255,12148072.75,3722802548.0,77892079.18,43089092.42,1809003357.0,37223390.9599,94894840.09833331,25717428.57142857,78299314.53426471,232920340.8,2663901290.0,124833697.7,140904123.0,2602827590.411538,259967029.9,293000000000.0,123869204.66444445,1096551724.0,1305814502.0,44163060.89136363,1042873981.8879999,4263086823.0,86740656.33,407050000.0
1989,154266783.67385715,1948559396.0,113124907.41444443,10606892116.38889,1440922190.0,242046853.11304006,6300015815.0,1623488055.0,1059660195.7896296,37903281.72,3880733006.0,28525930.38,66816506.17,378796135.2,2071428571.0,218085106.4,199349170.51764706,518879212.8375001,4355375.0,101690872.4,8761486966.0,186129028.9,102798415.8,26599344.803181823,10747134689.0,3082038963.0,988934423.2,11403453020.0,129676998.7,146869357.5,67494749.1,134846056.58562502,865205662.8,6610061.712749999,0.0,113567152.07,244995663.3,1853344577.396154,33604161248.0,31088053.75,2183667160.0,53517350.16,854300945.3,189000000.0,3516344801.0,165762484.37454545,9302930296.0,277144564.6073077,781521739.1,1766586166.0,29083211.42,35317062940.0,107904094.5128857,33498698405.0,309743222.73608696,22626966.33,81155577.53531249,2722988.3510000003,4434725.155,150228171.9597143,2560254614.0,151627061.3,6023830.2129999995,138000000.0,1052664836.5296296,2231550.0,812646128.2,1409556738.0,10589796925.0,434222056.0,16301812932.0,2425751429.845946,0.0,6270727555.0,17675486539.0,40933809.6,382891036.2,27966353542.0,989383299.6760001,228606149.0,62036225.055199996,152071972.5534483,9468974884.0,2076390756.0,36475125.91862069,687359979.2450001,13715116.279069768,739401241.171158,125682787.2,22610459.53,314590871.15576917,75962325.96,243480784.6242307,990555090.2,18666471.791708335,30247467.94,1153375828.0,122733525.87652174,46080349.08,21308781.46,550194633.8,69417913.13571428,52487146.70071428,79069105.59,38879724.51,6327951.842,22781135.85,1019255475.0,235407209.33678573,48266213.25814285,170705511.3,66423765.67493025,6399237699.0,2932580201.0,36331136.35,959602906.4,1171521456.0,2580142638.0,101900000.0,862654199.4,954928761.0,53074242.22,1493906252.0,1456535413.0,98142356.71,848461538.5,2572110229.0,39031926586.11539,41622478.13,12749866667.0,635945349.6928302,99602517.81,1410452965.0,14394912.13,213029679.7,8560000.0,788731072.7,695390576.2592307,796824574.9769231,454938030.762963,5032977192.0,8731526.53,13036424.05,1483652561.0,56424917.24,41861019.16,1939693409.0,37223390.9599,94894840.09833331,25717428.57142857,78299314.53426471,234062029.6,3373741563.0,105316752.3,139821239.7,2602827590.411538,297821236.4,304000000000.0,123869204.66444445,1196251553.0,458562483.9,44163060.89136363,1042873981.8879999,4181886467.0,167587250.3,408600000.0
1990,154266783.67385715,1751153152.0,113124907.41444443,10606892116.38889,2050907629.0,242046853.11304006,6704213698.0,1972701682.0,1059660195.7896296,39602347.38,4644324241.0,32817291.98,84465502.36,373023439.0,794520547.9,239361702.1,199349170.51764706,518879212.8375001,4768750.0,137065127.5,9236296955.0,231168587.6,156250839.8,26599344.803181823,11414631847.0,4056408189.0,1031475584.0,10085081567.0,143973702.1,180577745.9,45933813.55,134846056.58562502,889979074.5,6610061.712749999,0.0,113567152.07,411409063.3,1853344577.396154,42318768301.0,31116187.73,2649889473.0,47798904.44,904269155.2,202000000.0,2260645161.0,165762484.37454545,11695038645.0,277144564.6073077,785048309.2,2141300984.0,30542031.59,42589868779.0,107904094.5128857,38943795645.0,309743222.73608696,27612553.5,81155577.53531249,3464911.1119999997,9945229.852124998,150228171.9597143,3193376484.0,132196105.0,3589328.49,67120949.03,1052664836.5296296,2670400.0,847389246.9,1613975396.0,10537035450.0,594006010.4,16474401698.0,2425751429.845946,0.0,7375654517.0,20734625579.0,38609944.56,322429005.4,28800451682.0,989383299.6760001,246456438.6,62036225.055199996,29090909.09,10110714871.0,8961536461.0,36475125.91862069,214361038.7,13715116.279069768,739401241.171158,187023405.7,24165932.32,314590871.15576917,96691368.64,243480784.6242307,1069720492.0,18666471.791708335,37948124.18,1327241698.0,122733525.87652174,52155069.51,21152027.67,814025583.1,69417913.13571428,52487146.70071428,84598999.67,40181617.44,9183570.491,24312172.03,1125007856.0,235407209.33678573,48266213.25814285,277297783.5,1142475980.0,7420849636.0,3394869435.0,37929191.13,1057749672.0,1447919376.0,2810101624.0,73100000.0,777066944.8,951481870.0,68691099.48,1540736842.0,1875087897.0,112234255.7,790796703.3,1739025771.0,39031926586.11539,95132735.43,16355466667.0,1177777778.0,118215709.0,1801901210.0,12387253.54,163886690.4,38047142.85714286,788731072.7,695390576.2592307,796824574.9769231,454938030.762963,6169504240.0,14223211.66,14840075.7,1641781737.0,34341542.25,50748351.79,2214017705.0,37223390.9599,94894840.09833331,25717428.57142857,78299314.53426471,247855881.5,5315413395.0,87154458.21,107006214.2,2602827590.411538,328351062.0,306000000000.0,123869204.66444445,737870454.7,511970136.4,44163060.89136363,807070715.5,4364458204.0,139324047.3,416300000.0
1991,154266783.67385715,1031247788.0,113124907.41444443,10606892116.38889,2858778842.0,242046853.11304006,7023509067.0,1994055546.0,1059660195.7896296,42751758.83,4624500746.0,28191542.797574468,69505542.22,381720110.1,232176386.6,263297872.3,199349170.51764706,518879212.8375001,4732875.0,143643960.1,6694665295.0,245434285.5,172269188.2,21598187.92,11338503299.0,4016764413.0,1038039494.0,9953641758.0,144168701.9,178198343.2,43891987.21,134846056.58562502,911467589.2,6610061.712749999,0.0,113567152.07,418387368.7,1853344577.396154,39516328623.0,31774522.99,2671946671.0,33894298.95,565098062.6,209000000.0,1345757343.0,165762484.37454545,11680263754.0,277144564.6073077,529033816.4,2200991549.0,32482582.88,42702599011.0,107904094.5128857,42074283749.0,309743222.73608696,41427184.18,71764178.4,3996271.673,9945229.852124998,150228171.9597143,3146899035.0,119310860.5,2031374.3730000001,47398089.41,1052664836.5296296,2623227.387,722549153.4,1697029205.0,8622473881.0,624932658.1,17549594830.0,2425751429.845946,0.0,10548894781.0,21585706772.0,31891976.66,433271745.1,32785415754.0,989383299.6760001,191908506.3,62036225.055199996,43294683.66,10956524348.0,12924377966.0,36475125.91862069,229469731.0,25000000.0,739401241.171158,277389023.8,22308171.45,314590871.15576917,107736089.1,243480784.6242307,1148445710.0,18666471.791708335,34707087.44,1599507028.0,122733525.87652174,75469633.77548213,21744818.12,942677085.2,69417913.13571428,110838314.6,71803523.25,39440703.49,10496859.89,23704121.2,1571959986.0,144767719.8,48266213.25814285,243705781.0,67668345.5,7246192325.0,3287551636.0,35431485.71,989033810.0,1254811443.0,3067123794.0,78600000.0,697734627.8,913219741.9,52642141.66,1721995821.0,2115383815.0,197613496.8,895631868.1,1377194085.0,39031926586.11539,105333802.1,16355466667.0,1365798115.0,110014994.3,2022806865.0,23179749.72,145127188.6,38047142.85714286,788731072.7,695390576.2592307,796824574.9769231,454938030.762963,6219460369.0,16006837.31,16561706.54,2893808463.0,178894013.42088237,45904568.12,2598337174.0,37223390.9599,94894840.09833331,25717428.57142857,78299314.53426471,260431030.7,5670666520.0,108141651.9,73561599.98,2602827590.411538,268628014.6,280000000000.0,123869204.66444445,983721953.4,427617814.1,44163060.89136363,1028217917.0,3874415135.0,86247306.22,376050000.0
